target_value,density,curve
0.5002693116118759,230.7586374359261,Prior
0.5002804766668261,228.2206627235931,Prior
0.5002916417217762,226.06188960396977,Prior
0.5003028067767263,224.29269153799638,Prior
0.5003139718316765,222.91757278742887,Prior
0.5003251368866266,221.93515392539382,Prior
0.5003363019415767,221.33824593951476,Prior
0.5003474669965268,221.1140164201722,Prior
0.5003586320514769,221.24424965503553,Prior
0.500369797106427,221.70570032987615,Prior
0.5003809621613772,222.4705380774224,Prior
0.5003921272163273,223.50687746671005,Prior
0.5004032922712774,224.7793853498866,Prior
0.5004144573262275,226.24995495116738,Prior
0.5004256223811776,227.87843385131941,Prior
0.5004367874361277,229.62339122221522,Prior
0.5004479524910779,231.44290839571084,Prior
0.500459117546028,233.2953761577639,Prior
0.5004702826009781,235.14028204747848,Prior
0.5004814476559283,236.93897136862685,Prior
0.5004926127108783,238.65536650973513,Prior
0.5005037777658284,240.25663041249723,Prior
0.5005149428207786,241.7137615085463,Prior
