candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
Insulin_day_57,1000,0.40691673056317496,0.03124870830261431,20
Insulin_day_57,2000,0.40272584226666214,0.014989341258011943,20
Insulin_day_57,4000,0.4073563573093152,0.009592980365302773,20
Insulin_day_57,6000,0.40751955301554477,0.006769179953546275,20
Insulin_day_57,7874,0.40239601866540636,5.468697385512963e-16,20
Glucose_day_57,500,0.27873938668585474,0.034423577216445796,20
Glucose_day_57,1000,0.2742693389507668,0.02736383874578207,20
Glucose_day_57,2000,0.2885358384079222,0.012031255178078291,20
Glucose_day_57,4000,0.28756084013723093,0.009078343952083432,20
Glucose_day_57,6000,0.2869555726870539,0.006131005473555506,20
Glucose_day_57,7874,0.2871002439213545,6.508636539076828e-16,20
Glucagon_day_57,500,0.015576383656161185,0.015927085241492996,20
Glucagon_day_57,1000,0.01746735705664184,0.015720179239498266,20
Glucagon_day_57,2000,0.022144111047175664,0.011913672757327989,20
Glucagon_day_57,4000,0.020424991269574734,0.008541728057486741,20
Glucagon_day_57,6000,0.02064220044884877,0.004594406127299882,20
Glucagon_day_57,7874,0.020388761599120998,1.0626933570602882e-15,20
all_species_day_58,500,0.699166042304548,0.01462342473582735,20
all_species_day_58,1000,0.8216909085865207,0.009668713926020202,20
all_species_day_58,2000,0.9348647539089303,0.005354654117293098,20
all_species_day_58,4000,1.0348633241312473,0.005661799361041434,20
all_species_day_58,6000,1.0910077704368866,0.003114391883730674,20
all_species_day_58,7874,1.1282636330400995,8.401326771395977e-16,20
FSH_day_58,500,0.17787958411471286,0.03485262457684885,20
FSH_day_58,1000,0.16499308110746913,0.022307156349912892,20
FSH_day_58,2000,0.1717640681186287,0.013435371749954586,20
FSH_day_58,4000,0.17389805441529677,0.00980517885658944,20
FSH_day_58,6000,0.17744321369327665,0.005935304586234969,20
FSH_day_58,7874,0.17906959621242696,5.468697385512963e-16,20
PGF_day_58,500,0.16806506657606773,0.03628250556156316,20
PGF_day_58,1000,0.1761134178580357,0.02405051929026757,20
PGF_day_58,2000,0.1782493227315313,0.014122108989290047,20
PGF_day_58,4000,0.17916727520528575,0.01046475854613549,20
